"fips","name","isstate","category","statcode","year","value"
32,"Nevada",1,"Country_of_Origin_of_Parents","mexico",2007,0.59970522
32,"Nevada",1,"Country_of_Origin_of_Parents","midEast",2007,0.02053426
32,"Nevada",1,"Country_of_Origin_of_Parents","seAsia",2007,0.02911113
32,"Nevada",1,"Country_of_Origin_of_Parents","southAmerica",2007,0.02221587
32,"Nevada",1,"Education","HS",2007,0.50895017
32,"Nevada",1,"Education","NIS35",2007,0.61895663
32,"Nevada",1,"Education","NIS617",2007,0.03245895
32,"Nevada",1,"Education","age0_3",2007,0.37748346
32,"Nevada",1,"Education","age13_17",2007,0.33707866
32,"Nevada",1,"Education","age4_5",2007,0.37837839
32,"Nevada",1,"Education","age6_12",2007,0.34817815
32,"Nevada",1,"Education","col",2007,0.1760259
32,"Nevada",1,"Education","lTHS",2007,0.3150239
32,"Nevada",1,"English_Proficiency","engPro",2007,0.84069014
32,"Nevada",1,"English_Proficiency","eppars",2007,0.35922191
32,"Nevada",1,"English_Proficiency","limEng",2007,0.15930985
32,"Nevada",1,"English_Proficiency","linIso",2007,0.27558506
32,"Nevada",1,"English_Proficiency","noeppars",2007,0.47401294
32,"Nevada",1,"English_Proficiency","oneleppar",2007,0.64077806
32,"Nevada",1,"Family_Structure","fourkid",2007,0.0673764
32,"Nevada",1,"Family_Structure","onekid",2007,0.17107023
32,"Nevada",1,"Family_Structure","sPar",2007,0.19746481
32,"Nevada",1,"Family_Structure","tPar",2007,0.80253518
32,"Nevada",1,"Family_Structure","threekid",2007,0.3953616
32,"Nevada",1,"Family_Structure","twokid",2007,0.36619177
32,"Nevada",1,"Population","Percent",2007,0.01434515
32,"Nevada",1,"Population","Share",2007,0.70022702
32,"Nevada",1,"Population","TotalNum",2007,231000
32,"Nevada",1,"Poverty_Income_and_Benefit_Receipt","LIWF",2007,0.40995416
32,"Nevada",1,"Poverty_Income_and_Benefit_Receipt","home",2007,0.60112715
32,"Nevada",1,"Poverty_Income_and_Benefit_Receipt","pov100",2007,0.15008003
32,"Nevada",1,"Poverty_Income_and_Benefit_Receipt","pov200",2007,0.46358415
32,"Nevada",1,"Poverty_Income_and_Benefit_Receipt","work",2007,0.93658334
33,"New Hampshire",1,"Citizenship","citCitPar",2007,0.69730139
33,"New Hampshire",1,"Citizenship","citNotCitPar",2007,0.20118138
33,"New Hampshire",1,"Citizenship","notCit",2007,0.10151726
33,"New Hampshire",1,"Country_of_Origin_of_Parents","Africa",2007,0.12678558
33,"New Hampshire",1,"Country_of_Origin_of_Parents","centralAmerica",2007,0.08412478
33,"New Hampshire",1,"Country_of_Origin_of_Parents","eAsia",2007,0.11910277
33,"New Hampshire",1,"Country_of_Origin_of_Parents","europe",2007,0.358814
33,"New Hampshire",1,"Country_of_Origin_of_Parents","mexico",2007,0.05366381
33,"New Hampshire",1,"Country_of_Origin_of_Parents","midEast",2007,0.12541503
33,"New Hampshire",1,"Country_of_Origin_of_Parents","seAsia",2007,0.04528608
33,"New Hampshire",1,"Country_of_Origin_of_Parents","southAmerica",2007,0.08680797
33,"New Hampshire",1,"Education","HS",2007,0.43915528
33,"New Hampshire",1,"Education","NIS35",2007,0.32079619
33,"New Hampshire",1,"Education","NIS617",2007,0.01255379
33,"New Hampshire",1,"Education","age0_3",2007,0.10344828
33,"New Hampshire",1,"Education","age13_17",2007,0.06382979
33,"New Hampshire",1,"Education","age4_5",2007,0.1
33,"New Hampshire",1,"Education","age6_12",2007,0.09565217
33,"New Hampshire",1,"Education","col",2007,0.51040459
33,"New Hampshire",1,"Education","lTHS",2007,0.05044012
33,"New Hampshire",1,"English_Proficiency","engPro",2007,0.94779551
33,"New Hampshire",1,"English_Proficiency","eppars",2007,0.66151261
33,"New Hampshire",1,"English_Proficiency","limEng",2007,0.05220449
33,"New Hampshire",1,"English_Proficiency","linIso",2007,0.13915914
33,"New Hampshire",1,"English_Proficiency","noeppars",2007,0.22243457
33,"New Hampshire",1,"English_Proficiency","oneleppar",2007,0.33848739
33,"New Hampshire",1,"Family_Structure","fourkid",2007,0.01034516
33,"New Hampshire",1,"Family_Structure","onekid",2007,0.25631502
33,"New Hampshire",1,"Family_Structure","sPar",2007,0.16280596
33,"New Hampshire",1,"Family_Structure","tPar",2007,0.83719403
33,"New Hampshire",1,"Family_Structure","threekid",2007,0.31832767
33,"New Hampshire",1,"Family_Structure","twokid",2007,0.41501215
33,"New Hampshire",1,"Population","Percent",2007,0.00161461
33,"New Hampshire",1,"Population","Share",2007,0.94314694
33,"New Hampshire",1,"Population","TotalNum",2007,26000
33,"New Hampshire",1,"Poverty_Income_and_Benefit_Receipt","LIWF",2007,0.15027711
33,"New Hampshire",1,"Poverty_Income_and_Benefit_Receipt","home",2007,0.73614007
33,"New Hampshire",1,"Poverty_Income_and_Benefit_Receipt","pov100",2007,0.09526495
33,"New Hampshire",1,"Poverty_Income_and_Benefit_Receipt","pov200",2007,0.22026251
33,"New Hampshire",1,"Poverty_Income_and_Benefit_Receipt","work",2007,0.90315992
34,"New Jersey",1,"Citizenship","citCitPar",2007,0.64192235
34,"New Jersey",1,"Citizenship","citNotCitPar",2007,0.23666903
34,"New Jersey",1,"Citizenship","notCit",2007,0.1214086
34,"New Jersey",1,"Country_of_Origin_of_Parents","Africa",2007,0.13234024
34,"New Jersey",1,"Country_of_Origin_of_Parents","centralAmerica",2007,0.16333735
34,"New Jersey",1,"Country_of_Origin_of_Parents","eAsia",2007,0.12877114
34,"New Jersey",1,"Country_of_Origin_of_Parents","europe",2007,0.15826257
34,"New Jersey",1,"Country_of_Origin_of_Parents","mexico",2007,0.08344621
34,"New Jersey",1,"Country_of_Origin_of_Parents","midEast",2007,0.14967164
34,"New Jersey",1,"Country_of_Origin_of_Parents","seAsia",2007,0.01154076
34,"New Jersey",1,"Country_of_Origin_of_Parents","southAmerica",2007,0.1726301
34,"New Jersey",1,"Education","HS",2007,0.4395726
34,"New Jersey",1,"Education","NIS35",2007,0.3093884
34,"New Jersey",1,"Education","NIS617",2007,0.0296988
34,"New Jersey",1,"Education","age0_3",2007,0.34920636
34,"New Jersey",1,"Education","age13_17",2007,0.27540985
34,"New Jersey",1,"Education","age4_5",2007,0.3242009
34,"New Jersey",1,"Education","age6_12",2007,0.3117207
34,"New Jersey",1,"Education","col",2007,0.44767591
34,"New Jersey",1,"Education","lTHS",2007,0.11275147
34,"New Jersey",1,"English_Proficiency","engPro",2007,0.88655561
34,"New Jersey",1,"English_Proficiency","eppars",2007,0.51305383
34,"New Jersey",1,"English_Proficiency","limEng",2007,0.11344437
34,"New Jersey",1,"English_Proficiency","linIso",2007,0.20472473
34,"New Jersey",1,"English_Proficiency","noeppars",2007,0.331723
34,"New Jersey",1,"English_Proficiency","oneleppar",2007,0.48694614
34,"New Jersey",1,"Family_Structure","fourkid",2007,0.02639309
34,"New Jersey",1,"Family_Structure","onekid",2007,0.2524057
34,"New Jersey",1,"Family_Structure","sPar",2007,0.18199529
34,"New Jersey",1,"Family_Structure","tPar",2007,0.81800473
34,"New Jersey",1,"Family_Structure","threekid",2007,0.28769401
34,"New Jersey",1,"Family_Structure","twokid",2007,0.4335072
34,"New Jersey",1,"Population","Percent",2007,0.03986835
34,"New Jersey",1,"Population","Share",2007,0.74880487
34,"New Jersey",1,"Population","TotalNum",2007,642000
34,"New Jersey",1,"Poverty_Income_and_Benefit_Receipt","LIWF",2007,0.27186158
34,"New Jersey",1,"Poverty_Income_and_Benefit_Receipt","home",2007,0.58245343
34,"New Jersey",1,"Poverty_Income_and_Benefit_Receipt","pov100",2007,0.11558571
34,"New Jersey",1,"Poverty_Income_and_Benefit_Receipt","pov200",2007,0.32227421
34,"New Jersey",1,"Poverty_Income_and_Benefit_Receipt","work",2007,0.93539852
35,"New Mexico",1,"Citizenship","citCitPar",2007,0.4738892
35,"New Mexico",1,"Citizenship","citNotCitPar",2007,0.37407455
35,"New Mexico",1,"Citizenship","notCit",2007,0.15203623
35,"New Mexico",1,"Country_of_Origin_of_Parents","Africa",2007,0.00968314
35,"New Mexico",1,"Country_of_Origin_of_Parents","centralAmerica",2007,0.03568491
35,"New Mexico",1,"Country_of_Origin_of_Parents","eAsia",2007,0.03672557
35,"New Mexico",1,"Country_of_Origin_of_Parents","europe",2007,0.06242505
35,"New Mexico",1,"Country_of_Origin_of_Parents","mexico",2007,0.8009901
35,"New Mexico",1,"Country_of_Origin_of_Parents","midEast",2007,0.01856844
35,"New Mexico",1,"Country_of_Origin_of_Parents","seAsia",2007,0.01939602
35,"New Mexico",1,"Country_of_Origin_of_Parents","southAmerica",2007,0.01652675
35,"New Mexico",1,"Education","HS",2007,0.44111818
35,"New Mexico",1,"Education","NIS35",2007,0.57139039
35,"New Mexico",1,"Education","NIS617",2007,0.02610376
35,"New Mexico",1,"Education","age0_3",2007,0.18584071
35,"New Mexico",1,"Education","age13_17",2007,0.19594595
35,"New Mexico",1,"Education","age4_5",2007,0.2037037
35,"New Mexico",1,"Education","age6_12",2007,0.22043011
35,"New Mexico",1,"Education","col",2007,0.15831491
35,"New Mexico",1,"Education","lTHS",2007,0.40056691
35,"New Mexico",1,"English_Proficiency","engPro",2007,0.77019542
35,"New Mexico",1,"English_Proficiency","eppars",2007,0.3121748
35,"New Mexico",1,"English_Proficiency","limEng",2007,0.22980456
35,"New Mexico",1,"English_Proficiency","linIso",2007,0.2597203
35,"New Mexico",1,"English_Proficiency","noeppars",2007,0.48499459
35,"New Mexico",1,"English_Proficiency","oneleppar",2007,0.6878252
35,"New Mexico",1,"Family_Structure","fourkid",2007,0.05457979
35,"New Mexico",1,"Family_Structure","onekid",2007,0.16210347
35,"New Mexico",1,"Family_Structure","sPar",2007,0.21572991
35,"New Mexico",1,"Family_Structure","tPar",2007,0.78427011
35,"New Mexico",1,"Family_Structure","threekid",2007,0.41683894
35,"New Mexico",1,"Family_Structure","twokid",2007,0.36647779
35,"New Mexico",1,"Population","Percent",2007,0.00627212
35,"New Mexico",1,"Population","Share",2007,0.67722166
35,"New Mexico",1,"Population","TotalNum",2007,101000
35,"New Mexico",1,"Poverty_Income_and_Benefit_Receipt","LIWF",2007,0.58343869
35,"New Mexico",1,"Poverty_Income_and_Benefit_Receipt","home",2007,0.66205633
35,"New Mexico",1,"Poverty_Income_and_Benefit_Receipt","pov100",2007,0.35914597
35,"New Mexico",1,"Poverty_Income_and_Benefit_Receipt","pov200",2007,0.7002573
35,"New Mexico",1,"Poverty_Income_and_Benefit_Receipt","work",2007,0.8750217
36,"New York",1,"Citizenship","citCitPar",2007,0.63159716
36,"New York",1,"Citizenship","citNotCitPar",2007,0.2608327
36,"New York",1,"Citizenship","notCit",2007,0.10757016
36,"New York",1,"Country_of_Origin_of_Parents","Africa",2007,0.19287458
36,"New York",1,"Country_of_Origin_of_Parents","centralAmerica",2007,0.1932312
36,"New York",1,"Country_of_Origin_of_Parents","eAsia",2007,0.10539818
36,"New York",1,"Country_of_Origin_of_Parents","europe",2007,0.16690046
36,"New York",1,"Country_of_Origin_of_Parents","mexico",2007,0.07372819
36,"New York",1,"Country_of_Origin_of_Parents","midEast",2007,0.12361953
36,"New York",1,"Country_of_Origin_of_Parents","seAsia",2007,0.00927129
36,"New York",1,"Country_of_Origin_of_Parents","southAmerica",2007,0.13497658
36,"New York",1,"Education","HS",2007,0.48181936
36,"New York",1,"Education","NIS35",2007,0.34811997
36,"New York",1,"Education","NIS617",2007,0.02094225
36,"New York",1,"Education","age0_3",2007,0.35129532
36,"New York",1,"Education","age13_17",2007,0.30291697
36,"New York",1,"Education","age4_5",2007,0.34999999
36,"New York",1,"Education","age6_12",2007,0.32111177
36,"New York",1,"Education","col",2007,0.34870383
36,"New York",1,"Education","lTHS",2007,0.16947681
36,"New York",1,"English_Proficiency","engPro",2007,0.86104071
36,"New York",1,"English_Proficiency","eppars",2007,0.4871119
36,"New York",1,"English_Proficiency","limEng",2007,0.13895929
36,"New York",1,"English_Proficiency","linIso",2007,0.23091795
36,"New York",1,"English_Proficiency","noeppars",2007,0.39482909
36,"New York",1,"English_Proficiency","oneleppar",2007,0.51288813
36,"New York",1,"Family_Structure","fourkid",2007,0.05986772
36,"New York",1,"Family_Structure","onekid",2007,0.23890008
36,"New York",1,"Family_Structure","sPar",2007,0.2596955
36,"New York",1,"Family_Structure","tPar",2007,0.74030447
36,"New York",1,"Family_Structure","threekid",2007,0.29867446
36,"New York",1,"Family_Structure","twokid",2007,0.40255773
36,"New York",1,"Population","Percent",2007,0.09035584
36,"New York",1,"Population","Share",2007,0.72675234
36,"New York",1,"Population","TotalNum",2007,1455000
36,"New York",1,"Poverty_Income_and_Benefit_Receipt","LIWF",2007,0.36646488
36,"New York",1,"Poverty_Income_and_Benefit_Receipt","home",2007,0.43744969
36,"New York",1,"Poverty_Income_and_Benefit_Receipt","pov100",2007,0.21198729
36,"New York",1,"Poverty_Income_and_Benefit_Receipt","pov200",2007,0.46693781
36,"New York",1,"Poverty_Income_and_Benefit_Receipt","work",2007,0.88965672
37,"North Carolina",1,"Citizenship","citCitPar",2007,0.40230495
37,"North Carolina",1,"Citizenship","citNotCitPar",2007,0.41381913
37,"North Carolina",1,"Citizenship","notCit",2007,0.18387592
37,"North Carolina",1,"Country_of_Origin_of_Parents","Africa",2007,0.07760946
37,"North Carolina",1,"Country_of_Origin_of_Parents","centralAmerica",2007,0.12880418
37,"North Carolina",1,"Country_of_Origin_of_Parents","eAsia",2007,0.06009646
37,"North Carolina",1,"Country_of_Origin_of_Parents","europe",2007,0.11122388
37,"North Carolina",1,"Country_of_Origin_of_Parents","mexico",2007,0.45576674
37,"North Carolina",1,"Country_of_Origin_of_Parents","midEast",2007,0.06422675
37,"North Carolina",1,"Country_of_Origin_of_Parents","seAsia",2007,0.05718825
37,"North Carolina",1,"Country_of_Origin_of_Parents","southAmerica",2007,0.0450843
37,"North Carolina",1,"Education","HS",2007,0.39379996
37,"North Carolina",1,"Education","NIS35",2007,0.52124768
37,"North Carolina",1,"Education","NIS617",2007,0.03077159
37,"North Carolina",1,"Education","age0_3",2007,0.16767676
37,"North Carolina",1,"Education","age13_17",2007,0.09577922
37,"North Carolina",1,"Education","age4_5",2007,0.14814815
37,"North Carolina",1,"Education","age6_12",2007,0.12681159
37,"North Carolina",1,"Education","col",2007,0.2846005
37,"North Carolina",1,"Education","lTHS",2007,0.32159954
37,"North Carolina",1,"English_Proficiency","engPro",2007,0.76218653
37,"North Carolina",1,"English_Proficiency","eppars",2007,0.38770548
37,"North Carolina",1,"English_Proficiency","limEng",2007,0.23781346
37,"North Carolina",1,"English_Proficiency","linIso",2007,0.34930366
37,"North Carolina",1,"English_Proficiency","noeppars",2007,0.47085506
37,"North Carolina",1,"English_Proficiency","oneleppar",2007,0.61229455
37,"North Carolina",1,"Family_Structure","fourkid",2007,0.05451648
37,"North Carolina",1,"Family_Structure","onekid",2007,0.20691237
37,"North Carolina",1,"Family_Structure","sPar",2007,0.17492105
37,"North Carolina",1,"Family_Structure","tPar",2007,0.82507896
37,"North Carolina",1,"Family_Structure","threekid",2007,0.36762744
37,"North Carolina",1,"Family_Structure","twokid",2007,0.3709437
37,"North Carolina",1,"Population","Percent",2007,0.01751227
37,"North Carolina",1,"Population","Share",2007,0.89140898
37,"North Carolina",1,"Population","TotalNum",2007,282000
37,"North Carolina",1,"Poverty_Income_and_Benefit_Receipt","LIWF",2007,0.53660947
37,"North Carolina",1,"Poverty_Income_and_Benefit_Receipt","home",2007,0.55568188
37,"North Carolina",1,"Poverty_Income_and_Benefit_Receipt","pov100",2007,0.26720816
37,"North Carolina",1,"Poverty_Income_and_Benefit_Receipt","pov200",2007,0.60854441
37,"North Carolina",1,"Poverty_Income_and_Benefit_Receipt","work",2007,0.91720968
38,"North Dakota",1,"Citizenship","citCitPar",2007,
38,"North Dakota",1,"Citizenship","citNotCitPar",2007,
38,"North Dakota",1,"Citizenship","notCit",2007,
38,"North Dakota",1,"Country_of_Origin_of_Parents","Africa",2007,
38,"North Dakota",1,"Country_of_Origin_of_Parents","centralAmerica",2007,
38,"North Dakota",1,"Country_of_Origin_of_Parents","eAsia",2007,
38,"North Dakota",1,"Country_of_Origin_of_Parents","europe",2007,
38,"North Dakota",1,"Country_of_Origin_of_Parents","mexico",2007,
38,"North Dakota",1,"Country_of_Origin_of_Parents","midEast",2007,
38,"North Dakota",1,"Country_of_Origin_of_Parents","seAsia",2007,
38,"North Dakota",1,"Country_of_Origin_of_Parents","southAmerica",2007,
38,"North Dakota",1,"Education","HS",2007,
38,"North Dakota",1,"Education","NIS35",2007,
38,"North Dakota",1,"Education","NIS617",2007,
38,"North Dakota",1,"Education","age0_3",2007,
38,"North Dakota",1,"Education","age13_17",2007,
38,"North Dakota",1,"Education","age4_5",2007,
38,"North Dakota",1,"Education","age6_12",2007,
38,"North Dakota",1,"Education","col",2007,
38,"North Dakota",1,"Education","lTHS",2007,
38,"North Dakota",1,"English_Proficiency","engPro",2007,
38,"North Dakota",1,"English_Proficiency","eppars",2007,
38,"North Dakota",1,"English_Proficiency","limEng",2007,
38,"North Dakota",1,"English_Proficiency","linIso",2007,
38,"North Dakota",1,"English_Proficiency","noeppars",2007,
38,"North Dakota",1,"English_Proficiency","oneleppar",2007,
38,"North Dakota",1,"Family_Structure","fourkid",2007,
38,"North Dakota",1,"Family_Structure","onekid",2007,
38,"North Dakota",1,"Family_Structure","sPar",2007,
38,"North Dakota",1,"Family_Structure","tPar",2007,
38,"North Dakota",1,"Family_Structure","threekid",2007,
38,"North Dakota",1,"Family_Structure","twokid",2007,
38,"North Dakota",1,"Population","Percent",2007,
38,"North Dakota",1,"Population","Share",2007,0.95506734
38,"North Dakota",1,"Population","TotalNum",2007,
38,"North Dakota",1,"Poverty_Income_and_Benefit_Receipt","LIWF",2007,
38,"North Dakota",1,"Poverty_Income_and_Benefit_Receipt","home",2007,
38,"North Dakota",1,"Poverty_Income_and_Benefit_Receipt","pov100",2007,
38,"North Dakota",1,"Poverty_Income_and_Benefit_Receipt","pov200",2007,
38,"North Dakota",1,"Poverty_Income_and_Benefit_Receipt","work",2007,
39,"Ohio",1,"Citizenship","citCitPar",2007,0.63814461
39,"Ohio",1,"Citizenship","citNotCitPar",2007,0.20759407
39,"Ohio",1,"Citizenship","notCit",2007,0.15426134
39,"Ohio",1,"Country_of_Origin_of_Parents","Africa",2007,0.15060711
39,"Ohio",1,"Country_of_Origin_of_Parents","centralAmerica",2007,0.04328012
39,"Ohio",1,"Country_of_Origin_of_Parents","eAsia",2007,0.12888479
39,"Ohio",1,"Country_of_Origin_of_Parents","europe",2007,0.26149383
39,"Ohio",1,"Country_of_Origin_of_Parents","mexico",2007,0.13205948
39,"Ohio",1,"Country_of_Origin_of_Parents","midEast",2007,0.19699542
39,"Ohio",1,"Country_of_Origin_of_Parents","seAsia",2007,0.0528532
39,"Ohio",1,"Country_of_Origin_of_Parents","southAmerica",2007,0.03382605
39,"Ohio",1,"Education","HS",2007,0.38364771
39,"Ohio",1,"Education","NIS35",2007,0.44778219
39,"Ohio",1,"Education","NIS617",2007,0.01634099
39,"Ohio",1,"Education","age0_3",2007,0.06408095
39,"Ohio",1,"Education","age13_17",2007,0.04227053
39,"Ohio",1,"Education","age4_5",2007,0.06040268
39,"Ohio",1,"Education","age6_12",2007,0.04889741
39,"Ohio",1,"Education","col",2007,0.51667678
39,"Ohio",1,"Education","lTHS",2007,0.09967553
39,"Ohio",1,"English_Proficiency","engPro",2007,0.87691492
39,"Ohio",1,"English_Proficiency","eppars",2007,0.58226371
39,"Ohio",1,"English_Proficiency","limEng",2007,0.12308507
39,"Ohio",1,"English_Proficiency","linIso",2007,0.16273184
39,"Ohio",1,"English_Proficiency","noeppars",2007,0.2546474
39,"Ohio",1,"English_Proficiency","oneleppar",2007,0.41773626
39,"Ohio",1,"Family_Structure","fourkid",2007,0.05993799
39,"Ohio",1,"Family_Structure","onekid",2007,0.2102786
39,"Ohio",1,"Family_Structure","sPar",2007,0.15051261
39,"Ohio",1,"Family_Structure","tPar",2007,0.84948736
39,"Ohio",1,"Family_Structure","threekid",2007,0.35484052
39,"Ohio",1,"Family_Structure","twokid",2007,0.37494287
39,"Ohio",1,"Population","Percent",2007,0.00888033
39,"Ohio",1,"Population","Share",2007,0.94260544
39,"Ohio",1,"Population","TotalNum",2007,143000
39,"Ohio",1,"Poverty_Income_and_Benefit_Receipt","LIWF",2007,0.32456571
39,"Ohio",1,"Poverty_Income_and_Benefit_Receipt","home",2007,0.66927201
39,"Ohio",1,"Poverty_Income_and_Benefit_Receipt","pov100",2007,0.18980716
39,"Ohio",1,"Poverty_Income_and_Benefit_Receipt","pov200",2007,0.40140742
39,"Ohio",1,"Poverty_Income_and_Benefit_Receipt","work",2007,0.91033202
40,"Oklahoma",1,"Citizenship","citCitPar",2007,0.48295289
40,"Oklahoma",1,"Citizenship","citNotCitPar",2007,0.37496093
40,"Oklahoma",1,"Citizenship","notCit",2007,0.14208618
40,"Oklahoma",1,"Country_of_Origin_of_Parents","Africa",2007,0.0513208
40,"Oklahoma",1,"Country_of_Origin_of_Parents","centralAmerica",2007,0.04093852
40,"Oklahoma",1,"Country_of_Origin_of_Parents","eAsia",2007,0.0744363
40,"Oklahoma",1,"Country_of_Origin_of_Parents","europe",2007,0.07369512
40,"Oklahoma",1,"Country_of_Origin_of_Parents","mexico",2007,0.58930039
40,"Oklahoma",1,"Country_of_Origin_of_Parents","midEast",2007,0.07678144
40,"Oklahoma",1,"Country_of_Origin_of_Parents","seAsia",2007,0.06731404
40,"Oklahoma",1,"Country_of_Origin_of_Parents","southAmerica",2007,0.02621339
40,"Oklahoma",1,"Education","HS",2007,0.43615445
40,"Oklahoma",1,"Education","NIS35",2007,0.44494185
40,"Oklahoma",1,"Education","NIS617",2007,0.02659344
40,"Oklahoma",1,"Education","age0_3",2007,0.11557789
40,"Oklahoma",1,"Education","age13_17",2007,0.076
40,"Oklahoma",1,"Education","age4_5",2007,0.10679612
40,"Oklahoma",1,"Education","age6_12",2007,0.09798271
40,"Oklahoma",1,"Education","col",2007,0.26024041
40,"Oklahoma",1,"Education","lTHS",2007,0.30360514
40,"Oklahoma",1,"English_Proficiency","engPro",2007,0.8523339
40,"Oklahoma",1,"English_Proficiency","eppars",2007,0.34160212
40,"Oklahoma",1,"English_Proficiency","limEng",2007,0.14766608
40,"Oklahoma",1,"English_Proficiency","linIso",2007,0.34205377
40,"Oklahoma",1,"English_Proficiency","noeppars",2007,0.50158656
40,"Oklahoma",1,"English_Proficiency","oneleppar",2007,0.65839791
40,"Oklahoma",1,"Family_Structure","fourkid",2007,0.06495757
40,"Oklahoma",1,"Family_Structure","onekid",2007,0.19216251
40,"Oklahoma",1,"Family_Structure","sPar",2007,0.17862396
40,"Oklahoma",1,"Family_Structure","tPar",2007,0.82137603
40,"Oklahoma",1,"Family_Structure","threekid",2007,0.44852072
40,"Oklahoma",1,"Family_Structure","twokid",2007,0.29435918
40,"Oklahoma",1,"Population","Percent",2007,0.00534062
40,"Oklahoma",1,"Population","Share",2007,0.91259241
40,"Oklahoma",1,"Population","TotalNum",2007,86000
40,"Oklahoma",1,"Poverty_Income_and_Benefit_Receipt","LIWF",2007,0.52658147
40,"Oklahoma",1,"Poverty_Income_and_Benefit_Receipt","home",2007,0.62777799
40,"Oklahoma",1,"Poverty_Income_and_Benefit_Receipt","pov100",2007,0.33272654
40,"Oklahoma",1,"Poverty_Income_and_Benefit_Receipt","pov200",2007,0.63152903
40,"Oklahoma",1,"Poverty_Income_and_Benefit_Receipt","work",2007,0.88761973
41,"Oregon",1,"Citizenship","citCitPar",2007,0.46336409
41,"Oregon",1,"Citizenship","citNotCitPar",2007,0.39447516
41,"Oregon",1,"Citizenship","notCit",2007,0.14216073
41,"Oregon",1,"Country_of_Origin_of_Parents","Africa",2007,0.02494969
41,"Oregon",1,"Country_of_Origin_of_Parents","centralAmerica",2007,0.04494104
41,"Oregon",1,"Country_of_Origin_of_Parents","eAsia",2007,0.12130771
41,"Oregon",1,"Country_of_Origin_of_Parents","europe",2007,0.14369921
41,"Oregon",1,"Country_of_Origin_of_Parents","mexico",2007,0.51990342
41,"Oregon",1,"Country_of_Origin_of_Parents","midEast",2007,0.05828352
41,"Oregon",1,"Country_of_Origin_of_Parents","seAsia",2007,0.06760089
41,"Oregon",1,"Country_of_Origin_of_Parents","southAmerica",2007,0.01931454
41,"Oregon",1,"Education","HS",2007,0.43617526
41,"Oregon",1,"Education","NIS35",2007,0.52651531
41,"Oregon",1,"Education","NIS617",2007,0.02377997
41,"Oregon",1,"Education","age0_3",2007,0.21693122
41,"Oregon",1,"Education","age13_17",2007,0.16666667
41,"Oregon",1,"Education","age4_5",2007,0.20879121
41,"Oregon",1,"Education","age6_12",2007,0.19817074
41,"Oregon",1,"Education","col",2007,0.26018575
41,"Oregon",1,"Education","lTHS",2007,0.30363899
41,"Oregon",1,"English_Proficiency","engPro",2007,0.78422105
41,"Oregon",1,"English_Proficiency","eppars",2007,0.31444415
41,"Oregon",1,"English_Proficiency","limEng",2007,0.21577893
41,"Oregon",1,"English_Proficiency","linIso",2007,0.31226167
41,"Oregon",1,"English_Proficiency","noeppars",2007,0.51660579
41,"Oregon",1,"English_Proficiency","oneleppar",2007,0.68555582
41,"Oregon",1,"Family_Structure","fourkid",2007,0.09592712
41,"Oregon",1,"Family_Structure","onekid",2007,0.18217883
41,"Oregon",1,"Family_Structure","sPar",2007,0.19035466
41,"Oregon",1,"Family_Structure","tPar",2007,0.80964535
41,"Oregon",1,"Family_Structure","threekid",2007,0.37768427
41,"Oregon",1,"Family_Structure","twokid",2007,0.34420979
41,"Oregon",1,"Population","Percent",2007,0.01043284
41,"Oregon",1,"Population","Share",2007,0.8157059
41,"Oregon",1,"Population","TotalNum",2007,168000
41,"Oregon",1,"Poverty_Income_and_Benefit_Receipt","LIWF",2007,0.50817209
41,"Oregon",1,"Poverty_Income_and_Benefit_Receipt","home",2007,0.56097138
41,"Oregon",1,"Poverty_Income_and_Benefit_Receipt","pov100",2007,0.20783465
41,"Oregon",1,"Poverty_Income_and_Benefit_Receipt","pov200",2007,0.56156534
41,"Oregon",1,"Poverty_Income_and_Benefit_Receipt","work",2007,0.94143319
42,"Pennsylvania",1,"Citizenship","citCitPar",2007,0.63919461
42,"Pennsylvania",1,"Citizenship","citNotCitPar",2007,0.22156724
42,"Pennsylvania",1,"Citizenship","notCit",2007,0.13923818
42,"Pennsylvania",1,"Country_of_Origin_of_Parents","Africa",2007,0.16355336
42,"Pennsylvania",1,"Country_of_Origin_of_Parents","centralAmerica",2007,0.10995048
42,"Pennsylvania",1,"Country_of_Origin_of_Parents","eAsia",2007,0.12358482
42,"Pennsylvania",1,"Country_of_Origin_of_Parents","europe",2007,0.24377424
42,"Pennsylvania",1,"Country_of_Origin_of_Parents","mexico",2007,0.08604071
42,"Pennsylvania",1,"Country_of_Origin_of_Parents","midEast",2007,0.13991117
42,"Pennsylvania",1,"Country_of_Origin_of_Parents","seAsia",2007,0.0684312
42,"Pennsylvania",1,"Country_of_Origin_of_Parents","southAmerica",2007,0.06475402
42,"Pennsylvania",1,"Education","HS",2007,0.41019797
42,"Pennsylvania",1,"Education","NIS35",2007,0.36351311
42,"Pennsylvania",1,"Education","NIS617",2007,0.01903285
42,"Pennsylvania",1,"Education","age0_3",2007,0.09450172
42,"Pennsylvania",1,"Education","age13_17",2007,0.07433217
42,"Pennsylvania",1,"Education","age4_5",2007,0.10689655
42,"Pennsylvania",1,"Education","age6_12",2007,0.08880666
42,"Pennsylvania",1,"Education","col",2007,0.45917094
42,"Pennsylvania",1,"Education","lTHS",2007,0.13063106
42,"Pennsylvania",1,"English_Proficiency","engPro",2007,0.86303413
42,"Pennsylvania",1,"English_Proficiency","eppars",2007,0.52178234
