GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Colorado Springs, CO",17820,.42924708,.46395269,.45048711,.44940093,.45398566,.53099048,.55035079,.45921445,.50189251,.54501086,.52768552,.49703285,.43483254,.40872717,.50530183
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Columbia, SC",17900,.35089439,.38461787,.43657058,.4387213,.46145907,.50639009,.4359628,.4384706,.46901065,.43221727,.43429235,.50699073,.47094837,.37264684,.39514133
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Columbus, OH",18140,.19145076,.23097987,.20714879,.2365907,.24614629,.24163347,.24131408,.23220451,.25767869,.23676044,.20139444,.21492751,.19371939,.20560397,.20495924
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Dallas-Fort Worth-Arlington, TX",19100,.73283488,.73321158,.72582728,.71848857,.71297842,.70951205,.70422828,.69670153,.68280023,.67217439,.66412932,.64669383,.63815302,.62929559,.61850882
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Dayton, OH",19380,.13704436,.14612445,.15336141,.1944381,.20534007,.17218608,.16923183,.21699877,.20432043,.1438279,.14208698,.21925254,.28282076,.26082805,.28265339
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Deltona-Daytona Beach-Ormond Beach, FL",19660,.49262297,.43685582,.41780996,.42927438,.46954313,.51099157,.47586414,.4194195,.4657498,.44529697,.35732573,.39098901,.43259135,.427598,.46915013
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Denver-Aurora-Lakewood, CO",19740,.66468138,.64999455,.66200787,.66749018,.64650369,.65669417,.64791602,.61800724,.61155373,.61316735,.61594689,.61238897,.60023981,.58901787,.57021552
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Des Moines-West Des Moines, IA",19780,.49450988,.48033917,.45287341,.46218333,.48367471,.45771632,.4071264,.34785917,.35322377,.35083985,.32367116,.36925429,.35572836,.30815113,.35569856
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Detroit-Warren-Dearborn, MI",19820,.15602778,.17142151,.15717116,.15737015,.17231895,.17673834,.16482815,.1550331,.16019502,.1782214,.17697904,.16939795,.1678758,.15611999,.16456805
"Race_Ethnicity","hispanic","Who are Hispanic",0,"El Paso, TX",21340,.94495958,.94285685,.94740063,.93858373,.94146317,.94186664,.94440126,.94252366,.93448961,.9334774,.92937732,.91752797,.91678298,.9182781,.92275411
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Fresno, CA",23420,.71385932,.72496593,.72779346,.74760532,.75714481,.77008134,.76579261,.74709529,.74474388,.75284994,.75314051,.75000966,.75063568,.73795038,.72010189
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Grand Rapids-Wyoming, MI",24340,.54167145,.56282157,.54147571,.536192,.51281828,.53739411,.57552588,.58402932,.5770126,.53644961,.54570961,.58336627,.56585795,.49497148,.43087336
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Greensboro-High Point, NC",24660,.45665058,.52346969,.5622887,.56643075,.52293295,.50841165,.52775002,.53224468,.53553426,.53365266,.51447308,.50095582,.49898884,.47155717,.38885868
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Greenville-Anderson-Mauldin, SC",24860,.43601534,.51717436,.61788642,.55058366,.50382489,.55893004,.56466013,.56705701,.62633842,.59724891,.56412929,.56770283,.55619252,.52760714,.58098125
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Harrisburg-Carlisle, PA",25420,.1667774,.24491417,.26749411,.18210663,.15033396,.2083395,.20310912,.2244868,.19207928,.12244898,.16988869,.19579133,.193121,.15450741,.11686017
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Hartford-West Hartford-East Hartford, CT",25540,.17034407,.14429253,.16763645,.17520037,.19015409,.21450745,.18060926,.17483778,.21137682,.20159058,.18734016,.22784707,.23068021,.20430212,.20907652
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Houston-The Woodlands-Sugar Land, TX",26420,.73950231,.74145842,.7337634,.72994411,.7323755,.73674643,.73320746,.72469646,.72362411,.71143526,.69467652,.68222094,.67126942,.67550069,.67953128
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Indianapolis-Carmel-Anderson, IN",26900,.42894796,.43583378,.48211014,.51927519,.53407204,.55162889,.52505541,.50170189,.49681595,.50426334,.48830304,.46523312,.47035199,.45574743,.45435542
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Jackson, MS",27140,.32588464,-97,-97,.30359504,.49805298,-97,-97,.26187235,.3106288,.33924666,.41441545,.40860173,.38401487,.39761537,.33954397
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Jacksonville, FL",27260,.21970291,.22893849,.25766912,.2475978,.22922671,.21970485,.19681421,.20963967,.23605381,.22163408,.22954167,.24251761,.27192706,.29012603,.35097823
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Kansas City, MO-KS",28140,.5226686,.54317939,.52428728,.5509541,.53885442,.56951666,.5722785,.51389909,.49844921,.50681341,.48161101,.51826698,.51690459,.48560962,.49872804
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Knoxville, TN",28940,.2596902,.29833424,.35496834,.410999,.40094861,.35805354,.36097863,.44014111,.47998533,.49206731,.46772766,.44971395,.4381209,.43461853,.47328749
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Lakeland-Winter Haven, FL",29460,.58384937,.59454411,.59917223,.54451925,.58497542,.64800221,.63154703,.64773887,.65533167,.66721779,.64266413,.63571531,.63771981,.60932493,.65839934
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Las Vegas-Henderson-Paradise, NV",29820,.69009548,.69859087,.70506781,.69618887,.69085842,.70079333,.71224678,.69549847,.68358678,.68960166,.69032019,.68862778,.66952479,.65594482,.656385
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Little Rock-North Little Rock-Conway, AR",30780,.32538292,.37279648,.40674892,.47065824,.55153573,.49546981,.53841716,.62865186,.58293843,.5334152,.57354718,.5935123,.59340757,.66020882,.67417562
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Los Angeles-Long Beach-Anaheim, CA",31080,.71570164,.715312,.71265101,.7116577,.70945728,.70743662,.69845897,.6880464,.68711138,.6832372,.67327815,.66151911,.6513685,.64458102,.63498545
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Louisville/Jefferson County, KY-IN",31140,.36332211,.39616328,.33478829,.34523603,.40461692,.39100346,.36062253,.36411929,.36167568,.34218898,.30816916,.3093383,.35758722,.40111458,.41612297
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Madison, WI",31540,.37863252,.41336435,.41442806,.42002201,.35925382,.38149402,.41806802,.45027712,.4445456,.36076787,.32861581,.3587594,.41166791,.3839891,.37861031
"Race_Ethnicity","hispanic","Who are Hispanic",0,"McAllen-Edinburg-Mission, TX",32580,.96964139,.97069234,.96935213,.97007453,.97306365,.96891201,.96632028,.97052419,.97234505,.97209817,.96899694,.96544671,.97155303,.97354287,.97519135
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Memphis, TN-MS-AR",32820,.39870217,.46198487,.49500731,.52418286,.53620064,.54162192,.56396079,.57067961,.62287509,.62691557,.58038801,.58371907,.58697474,.58641249,.55850261
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,.53399545,.53879881,.54750848,.5653038,.57203323,.57311571,.56988788,.55768365,.55588251,.5622189,.56226122,.56152403,.57361096,.58100921,.58173823
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Milwaukee-Waukesha-West Allis, WI",33340,.44550157,.45771375,.48265219,.46549109,.47965869,.45570794,.46676725,.52601415,.50013727,.49604666,.47048795,.4298546,.45929307,.49426112,.5316962
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,.24991889,.24675635,.26464841,.2617377,.26755282,.27635562,.26882473,.25115487,.24997523,.23779528,.21871655,.22589564,.22829737,.21153952,.20522499
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,.40733051,.42647785,.45298076,.49874079,.5170964,.48565793,.49464053,.51328558,.48613545,.4797774,.47348353,.47605562,.48373827,.49133119,.5111109
"Race_Ethnicity","hispanic","Who are Hispanic",0,"New Haven-Milford, CT",35300,.30935171,.33890027,.31787434,.31196469,.35410878,.34611872,.31862274,.32178098,.34014577,.36897206,.34586799,.31385878,.34238178,.37271461,.40036514
"Race_Ethnicity","hispanic","Who are Hispanic",0,"New Orleans-Metairie, LA",35380,.36865798,.42173216,.50136358,.51595396,.470337,.51630563,.52592188,.46928981,.465767,.49022532,.50736141,.53499353,.5427258,.53691375,.57087934
"Race_Ethnicity","hispanic","Who are Hispanic",0,"New York-Newark-Jersey City, NY-NJ-PA",35620,.36131302,.36578009,.36818478,.37391081,.38577673,.38956544,.38907385,.39657235,.39488468,.39354521,.39766359,.40010744,.40312308,.401526,.39770919
"Race_Ethnicity","hispanic","Who are Hispanic",0,"North Port-Sarasota-Bradenton, FL",35840,.47015783,.50730115,.55293745,.51465976,.51108319,.5482955,.54909217,.53351498,.54535109,.55291623,.55896318,.55893338,.55800992,.58793795,.56756413
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Ogden-Clearfield, UT",36260,.67728341,.6628812,.63594425,.61856383,.65485442,.70044869,.70049703,.6448102,.62577236,.67973459,.63019747,.59028751,.61027348,.67351353,.68211913
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Oklahoma City, OK",36420,.57398266,.60937518,.67553037,.66050231,.6401906,.64654195,.67063242,.70061433,.71730423,.70845062,.71568966,.744008,.72622323,.68546396,.68725562
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Omaha-Council Bluffs, NE-IA",36540,.57712877,.62169832,.60437119,.58801168,.58906388,.66731483,.64007127,.59437335,.67466754,.61388278,.59846914,.59641278,.55209792,.55247343,.52386081
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Orlando-Kissimmee-Sanford, FL",36740,.40447554,.4078134,.43861872,.4451654,.44590974,.44610354,.46576813,.47369152,.4486092,.43179148,.43672019,.4305594,.45324904,.47254893,.43792984
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.75318092,.75192612,.7493524,.74170411,.7320475,.73744708,.74884933,.75794852,.76962018,.76976341,.76338065,.76413995,.76936895,.75279266,.71168363
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Palm Bay-Melbourne-Titusville, FL",37340,.23362276,.26451898,.29272774,.26877064,.27971256,.30487922,.34704334,.35576767,.31736135,.29281577,.35381085,.32207751,.27347815,.32344055,.33774012
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.21590666,.20905201,.2228521,.24677931,.25221094,.23365338,.24019124,.25943288,.27211028,.2804223,.26651797,.26782516,.27277654,.27718014,.29815131
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.80485564,.7987771,.78879988,.77428222,.75702173,.7577008,.76872665,.75538349,.7313329,.72272962,.71627015,.70587248,.70216858,.69537783,.6908161
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Pittsburgh, PA",38300,.04793859,.05577157,.06572075,.07588134,.09786006,.09250257,.09162267,.0819335,.07094987,.0604925,.08131768,.08485141,.11331619,.12087215,.12920445
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,.39682728,.43348843,.44880867,.46008748,.4501375,.44163173,.43765226,.43761429,.44571093,.46015844,.46230757,.43189761,.42908278,.42831242,.39956126
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Providence-Warwick, RI-MA",39300,.34070459,.34150848,.36306834,.3662968,.36827061,.38581392,.38793516,.38881928,.40479159,.43064812,.41615906,.40084556,.40616459,.42819655,.4588213
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Provo-Orem, UT",39340,.56608737,.5652079,.53929734,.54563099,.59493881,.6157884,.61312044,.57755518,.58149964,.6083684,.59479904,.60946691,.60820389,.59422529,.61399269
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Raleigh, NC",39580,.44867188,.48917469,.52452177,.52601677,.49923214,.47616664,.48055059,.50845671,.5390169,.51269031,.46650338,.45220673,.4586738,.46660861,.41289195
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Richmond, VA",40060,.31357956,.2959094,.29896054,.30524507,.32022834,.34445071,.34313804,.37710717,.406201,.38517222,.3921591,.37739837,.37299916,.41076061,.4264698
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Riverside-San Bernardino-Ontario, CA",40140,.8059755,.81479871,.82236302,.80806398,.80291885,.80233592,.80243933,.80615991,.79522491,.7900486,.78923953,.78420794,.7827791,.78079951,.78294873
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Rochester, NY",40380,.10380735,.12362115,.11934559,.14117169,.17217389,.14443627,.10394827,.12247457,.14927524,.13040613,.11049624,.13606711,.14434899,.166987,.20866346
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,.41125828,.42489582,.4262068,.42396429,.43097267,.44062981,.42501134,.40211967,.4059853,.42132181,.42121357,.4100543,.39926156,.38595963,.37499774
"Race_Ethnicity","hispanic","Who are Hispanic",0,"St. Louis, MO-IL",41180,.16941474,.1747417,.18019958,.19367021,.22557166,.23273085,.24343954,.22843564,.22327915,.23256771,.22773761,.2168646,.2453672,.2647045,.2715573
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Salt Lake City, UT",41620,.56822538,.5996933,.6078763,.61531454,.62009865,.61930603,.61849296,.60263747,.61489612,.60817498,.60126263,.61603838,.58714241,.57814223,.59446496
"Race_Ethnicity","hispanic","Who are Hispanic",0,"San Antonio-New Braunfels, TX",41700,.83363926,.8286624,.79870063,.78999615,.81618422,.80107814,.78913474,.8063485,.81087291,.78983551,.76839614,.77581811,.7791028,.77532572,.78804892
"Race_Ethnicity","hispanic","Who are Hispanic",0,"San Diego-Carlsbad, CA",41740,.64106822,.64323181,.65117174,.63918406,.62992918,.62619209,.61591858,.60231298,.58998823,.59376729,.60288215,.60151756,.58790541,.57054472,.54668969
"Race_Ethnicity","hispanic","Who are Hispanic",0,"San Francisco-Oakland-Hayward, CA",41860,.39776021,.40420055,.41035786,.41348755,.41331425,.41405711,.41761205,.41463655,.40915543,.4048591,.40460297,.39411595,.37304142,.36861783,.35481882
"Race_Ethnicity","hispanic","Who are Hispanic",0,"San Jose-Sunnyvale-Santa Clara, CA",41940,.39283186,.3931531,.38714862,.38477039,.38353753,.39035663,.38754147,.38911775,.37148502,.35428756,.35545447,.34708005,.34079236,.33633623,.30939096
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Scranton--Wilkes-Barre--Hazleton, PA",42540,.23776238,.31324491,.39143032,.46982732,.56657231,.63303971,.63368773,.60675228,.60683239,.54361582,.54929602,.651676,.69030243,.68966138,.68406153
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Seattle-Tacoma-Bellevue, WA",42660,.24863161,.25359824,.26841298,.28155756,.28857756,.2835786,.28738123,.29051661,.28506306,.29188317,.28466964,.27146825,.25573748,.24728172,.25871021
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Spokane-Spokane Valley, WA",44060,.39635074,.38517064,.37742341,.3676337,.30151984,.32790712,.34918085,.31111777,.19507188,.14649872,.31010947,.31932789,.27291241,.24910408,.16198094
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Springfield, MA",44140,.12798321,.1471528,.20635644,.2001038,.20791832,.24277174,.26518252,.27607384,.19735824,.21507481,.22260959,.27536169,.27188611,.20433943,.26609609
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Stockton-Lodi, CA",44700,.61390567,.63945162,.66033185,.65555274,.64823717,.65865803,.64708108,.63438278,.64909905,.64345413,.64326072,.63153905,.61329752,.63671315,.63454616
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Syracuse, NY",45060,.1304208,.11963237,.07758547,.12367376,.13364112,.11742278,.16521569,.17109689,.12856869,.10031837,.08255859,.083522,.09211149,.10882745,.1273434
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Tampa-St. Petersburg-Clearwater, FL",45300,.46768707,.45505434,.45413247,.46604925,.47593185,.47930458,.47745529,.49782476,.48575994,.48901546,.48835716,.47079998,.47864029,.48262227,.44163761
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Toledo, OH",45780,.30509478,.20466703,.20883535,.28360605,.29522812,.24384363,.2987299,.38929754,.27090433,.163366,.28945103,.24896662,.17189728,.16904269,.31401312
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Tucson, AZ",46060,.76034576,.77414042,.80001444,.79838043,.79084414,.79292852,.79855758,.79507619,.76723957,.74731451,.77697879,.76439911,.72710288,.72733229,.69463402
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Tulsa, OK",46140,.5729869,.61808711,.60440791,.57918251,.61548454,.69388825,.69532287,.67050797,.69343591,.68658382,.61921304,.61392516,.61677521,.59076184,.59025794
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Urban Honolulu, HI",46520,.03452385,.0460084,.07256903,.07921711,.07739586,.09230185,.09123549,.08545408,.08444564,.07529947,.09744298,.11016693,.1133605,.10278901,.07265475
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,.13108504,.14888218,.18565384,.19980885,.21121316,.21193016,.21279119,.2319005,.25869673,.24649484,.22618139,.26999468,.30590275,.25274855,.25424755
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,.34987882,.36004779,.37477073,.39228275,.39024195,.37902337,.37594405,.38179848,.38712132,.38890013,.39083439,.39236644,.39460796,.39946449,.38357541
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Wichita, KS",48620,.49561384,.60932422,.62781775,.50271195,.58734876,.63885784,.66204166,.64742255,.5645923,.55987203,.57215792,.61049736,.63263786,.66428953,.68217963
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Winston-Salem, NC",49180,.73876172,.77202028,.77322793,.74842757,.73526919,.72797215,.73314983,.77699327,.77020305,.75806659,.73993725,.71485025,.74081659,.74799317,.78794062
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Worcester, MA-CT",49340,.22602984,.19657105,.20878305,.26915988,.25429773,.2206081,.20363688,.24597517,.23612618,.19833772,.1941593,.18907806,.19592172,.21714053,.22066395
"Race_Ethnicity","hispanic","Who are Hispanic",0,"Youngstown-Warren-Boardman, OH-PA",49660,-97,-97,-97,.08448487,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97,-97
"Race_Ethnicity","black","Who are black",0,"Akron, OH",10420,.09673203,.0451346,.02172803,.02541168,.0517952,.02465075,.05923274,.07899788,.07424039,.07139243,.03029115,.14586808,.11349992,.08062141,.08520805
"Race_Ethnicity","black","Who are black",0,"Albany-Schenectady-Troy, NY",10580,.08024783,.08706179,.1437255,.20261763,.18169871,.12795547,.12371016,.12001154,.13201441,.12890635,.09748975,.14350033,.17582232,.1387919,.11097734
"Race_Ethnicity","black","Who are black",0,"Albuquerque, NM",10740,.00604276,.01065131,.01185137,.01245131,.00841895,.00325831,.01556142,.01766707,.00457746,.00068969,.01099385,.02122477,.01244311,.0213275,.04810502
"Race_Ethnicity","black","Who are black",0,"Allentown-Bethlehem-Easton, PA-NJ",10900,.04137288,.08341409,.08104038,.08821521,.0920349,.08115418,.08418997,.11490389,.1038768,.05795065,.09451427,.11207505,.11684994,.08948788,.06022114
"Race_Ethnicity","black","Who are black",0,"Atlanta-Sandy Springs-Roswell, GA",12060,.20270705,.20151888,.18443939,.18596885,.19885357,.19674702,.20774856,.20779265,.20055822,.20829105,.19906071,.19290169,.21395287,.22197625,.20714837
"Race_Ethnicity","black","Who are black",0,"Augusta-Richmond County, GA-SC",12260,.11913431,.07274754,.0985966,.11656024,.21236244,.22505213,.12109831,.06216236,.197587,.24636874,.15791261,.15145038,.11896526,.0449537,.08270456
"Race_Ethnicity","black","Who are black",0,"Austin-Round Rock, TX",12420,.02643171,.02521377,.03339465,.02790221,.03047821,.0259322,.01969505,.02231598,.02701425,.03709351,.03841836,.03060462,.03274582,.03312645,.03397355
"Race_Ethnicity","black","Who are black",0,"Bakersfield, CA",12540,.00172259,.00512601,.00787104,.00482098,.00660907,.00886653,.00957672,.00634558,.00310091,.00495648,.00184542,.00069132,.00670414,.00626591,.00629866
"Race_Ethnicity","black","Who are black",0,"Baltimore-Columbia-Towson, MD",12580,.22591002,.23231566,.25473401,.24835333,.24870007,.23944046,.22532852,.2090282,.23316629,.25634605,.2267748,.22524391,.228507,.23481514,.25801107
"Race_Ethnicity","black","Who are black",0,"Baton Rouge, LA",12940,.00677966,.06219023,.06469017,.09154891,.10457982,.05403455,.06953717,.05807328,.06228559,.04931804,.06527293,.10517788,.09840173,.07927072,.05410536
"Race_Ethnicity","black","Who are black",0,"Birmingham-Hoover, AL",13820,.06766073,.05618754,.0215557,.04748291,.0704066,.07915996,.10236694,.07487922,.04505115,.1001562,.07188128,.03408758,.07047399,.07322256,.06927936
"Race_Ethnicity","black","Who are black",0,"Boise City, ID",14260,.01106881,0,.02311854,.0512864,.04103547,.01361643,.00234235,.01451156,.03129616,.03671252,.02739937,.05401931,.04161,.02979229,.05212824
"Race_Ethnicity","black","Who are black",0,"Boston-Cambridge-Newton, MA-NH",14460,.17548721,.15994257,.14766724,.15210216,.1553932,.15697436,.16148791,.15465203,.14983773,.16267174,.16778754,.17462976,.17184681,.15876104,.1477184
"Race_Ethnicity","black","Who are black",0,"Bridgeport-Stamford-Norwalk, CT",14860,.15785171,.16078767,.14003927,.13230127,.14114735,.1350105,.13469245,.13954717,.13721424,.13531105,.12769201,.12069252,.12083323,.12883183,.11762005
"Race_Ethnicity","black","Who are black",0,"Buffalo-Cheektowaga-Niagara Falls, NY",15380,.12497719,.12749822,.13912101,.18474194,.17825492,.15002944,.18137366,.16856237,.1832487,.15610087,.12434665,.11514769,.19519293,.24439982,.17710491
"Race_Ethnicity","black","Who are black",0,"Cape Coral-Fort Myers, FL",15980,.15661253,.15732151,.1045891,.09468143,.14925832,.18581274,.17314079,.12689106,.16517556,.1925853,.15195295,.13110916,.1620125,.18073487,.13003439
"Race_Ethnicity","black","Who are black",0,"Charleston-North Charleston, SC",16700,.08481432,.05514403,.05923906,.07107469,.0795889,.08532154,.0619042,.052097,.09220917,.12328117,.09048891,.0199011,.02447167,.07835695,.09045122
"Race_Ethnicity","black","Who are black",0,"Charlotte-Concord-Gastonia, NC-SC",16740,.06924374,.08261073,.09708393,.08613317,.06033591,.05191948,.06722972,.11411757,.12333126,.10171151,.0954564,.08619677,.0861977,.09935188,.10701287
"Race_Ethnicity","black","Who are black",0,"Chattanooga, TN-GA",16860,.040338,.01263893,.05854349,.06505616,.0680266,.1275987,.07782159,0,.03134269,.08632018,.10063594,.05674548,.03259452,.03908927,.10263446
"Race_Ethnicity","black","Who are black",0,"Chicago-Naperville-Elgin, IL-IN-WI",16980,.02751017,.03104772,.02698636,.02756078,.02534214,.02674418,.03039303,.03093733,.02957255,.0335456,.03832082,.03911265,.04211749,.04313216,.04332606
"Race_Ethnicity","black","Who are black",0,"Cincinnati, OH-KY-IN",17140,.1399167,.11593778,.09818748,.12569308,.13518643,.12990983,.13854228,.17273371,.16751252,.11883734,.15044929,.16481109,.15077665,.17601271,.15463023
"Race_Ethnicity","black","Who are black",0,"Cleveland-Elyria, OH",17460,.06292787,.08287388,.09772632,.08801208,.0426923,.03056521,.08009087,.10856012,.07747702,.07430294,.1153153,.09442457,.05414604,.09336718,.11497947
"Race_Ethnicity","black","Who are black",0,"Colorado Springs, CO",17820,.03528036,.03647747,.07304355,.07326271,.05466149,.03998095,.02290286,.04161074,.0297695,.01976787,.03730217,.06188649,.05158424,.09127282,.13661602
"Race_Ethnicity","black","Who are black",0,"Columbia, SC",17900,.13539177,.19579487,.18083653,.1526922,.14908768,.07665865,.14826486,.20670302,.17476644,.1110981,.04766549,.05876181,.06661237,.13568796,.16089274
"Race_Ethnicity","black","Who are black",0,"Columbus, OH",18140,.30134585,.23812531,.2480031,.22522512,.26596782,.30029917,.30545923,.33592698,.31120768,.3034302,.32140186,.30161574,.32198867,.34261805,.3930724
"Race_Ethnicity","black","Who are black",0,"Dallas-Fort Worth-Arlington, TX",19100,.04107407,.04619621,.04313798,.04376335,.0480134,.05091086,.04877545,.04654352,.05311343,.05909887,.06237498,.06922825,.07422446,.07731471,.07829881
"Race_Ethnicity","black","Who are black",0,"Dayton, OH",19380,0,.05743453,.09881316,.09967838,.09671303,.09714167,.08101838,.12936027,.13194501,.08405917,.10997964,.09086479,.06452454,.09578162,.11485048
"Race_Ethnicity","black","Who are black",0,"Deltona-Daytona Beach-Ormond Beach, FL",19660,.08933533,.11616781,.13347988,.1251141,.10276697,.06917267,.07019541,.0914651,.09597696,.12711887,.16414948,.12320251,.06783891,.06591378,.06273182
"Race_Ethnicity","black","Who are black",0,"Denver-Aurora-Lakewood, CO",19740,.02989613,.03914881,.04667063,.04679227,.05138648,.05059429,.05715463,.07013885,.08285038,.07879566,.07887274,.08232246,.06607952,.07944705,.08627728
"Race_Ethnicity","black","Who are black",0,"Des Moines-West Des Moines, IA",19780,.0740835,.07722504,.11195767,.15749155,.1127687,.12556003,.1449416,.17127167,.16835655,.15010945,.14761391,.1134491,.12335598,.18273695,.26055548
"Race_Ethnicity","black","Who are black",0,"Detroit-Warren-Dearborn, MI",19820,.05628245,.05241159,.03962118,.02948125,.02587658,.03872655,.05420199,.04795043,.03685784,.03692769,.03619246,.03937745,.04366275,.04298433,.03534175
"Race_Ethnicity","black","Who are black",0,"El Paso, TX",21340,.00393359,.00790615,.00808034,.00545965,.0074905,.00708537,.00285436,.00500227,.00716786,.00529937,.00743215,.02360439,.02145945,.01553428,.02194123
"Race_Ethnicity","black","Who are black",0,"Fresno, CA",23420,.00489516,.00341946,.00271811,.00051814,.00267949,.00504761,.00315227,.00129822,.00245238,.0021147,.00197646,.00549915,.01296236,.0133217,.0105459
"Race_Ethnicity","black","Who are black",0,"Grand Rapids-Wyoming, MI",24340,.073434,.02839345,.03392357,.02141744,.00824261,.01849663,.03308242,.02467288,.01666099,.05116236,.05480712,.06204033,.10019692,.09562863,.13339463
"Race_Ethnicity","black","Who are black",0,"Greensboro-High Point, NC",24660,.19728272,.16131657,.13575584,.11568298,.1422976,.13893832,.09939861,.09338206,.11815357,.12711899,.10153653,.13098922,.1363008,.17753966,.26513961
"Race_Ethnicity","black","Who are black",0,"Greenville-Anderson-Mauldin, SC",24860,.07860729,.0564024,.0439187,.05512874,.05529049,.03605197,.01084995,.00878509,.01611518,.03858986,.03263009,.0221356,.01323607,.00546324,.01522248
"Race_Ethnicity","black","Who are black",0,"Harrisburg-Carlisle, PA",25420,.13142857,.07883026,.10111278,.14278284,.13066165,.13233772,.18400542,.19277859,.17585647,.1501966,.14909197,.20183185,.15680067,.08479433,.13737653
"Race_Ethnicity","black","Who are black",0,"Hartford-West Hartford-East Hartford, CT",25540,.21260822,.23111849,.22063813,.26463893,.26909468,.22241873,.22674724,.23576447,.22865584,.20795098,.20586327,.21041895,.21271203,.19773749,.20695688
